"timestamp","pCut::Motor_Torque","pCut::CTRL_Position_controller::Lag_error","pCut::CTRL_Position_controller::Actual_position","pCut::CTRL_Position_controller::Actual_speed","pSvolFilm::CTRL_Position_controller::Actual_position","pSvolFilm::CTRL_Position_controller::Actual_speed","pSvolFilm::CTRL_Position_controller::Lag_error","pSpintor::VAX_speed","Month","Date","Hours","Minutes","Seconds","Sample Number","Mode"
"6.69199953","0.00663848","-0.02726364","194925170","1084.89990234","11688483","2524.28784179","0.81466054","1499.99975585","12","28","18","59","9","518","2"
"6.69599953","-0.11545024","0.0206604","194925174","1064.3005371","11688493","2529.32128906","0.87701606","1499.99975585","12","28","18","59","9","518","2"
"6.69999953","-0.15422162","0.02727699","194925179","1036.83471679","11688503","2516.73754882","0.86588287","1499.99975585","12","28","18","59","9","518","2"
"6.70399953","-0.13936948","0.01178741","194925183","995.63598632","11688513","2551.97192382","0.89602601","1499.99975585","12","28","18","59","9","518","2"
"6.70799953","-0.07701127","-0.00247573","194925187","978.46984863","11688524","2536.87133789","0.9322074","1499.99975585","12","28","18","59","9","518","2"
"6.71199953","-0.14079795","0.01056671","194925191","954.43725585","11688534","2514.22094726","0.90496701","1499.99975585","12","28","18","59","9","518","2"
"6.71599953","-0.19400043","0.01795578","194925194","916.67175292","11688544","2529.3215332","0.89987391","1499.99975585","12","28","18","59","9","518","2"
"6.71999953","-0.10021423","-0.00640487","194925198","899.50561523","11688554","2526.8046875","0.86457997","1499.99975585","12","28","18","59","9","518","2"
"6.72399953","-0.17473897","0.01027488","194925201","865.17333984","11688564","2569.58911132","0.82123255","1499.99975585","12","28","18","59","9","518","2"
"6.72799953","-0.12479725","-0.00340652","194925205","851.44042968","11688574","2544.42163085","0.7885468","1499.99975585","12","28","18","59","9","518","2"
"6.73199953","-0.06564059","-0.02270889","194925208","820.54138183","11688584","2514.22094726","0.76876711","1499.99975585","12","28","18","59","9","518","2"
"6.73599953","-0.0955988","-0.0091629","194925211","779.34265136","11688595","2541.90502929","0.79044097","1499.99975585","12","28","18","59","9","518","2"
"6.73999953","-0.06275603","-0.01355361","194925214","758.74328613","11688605","2524.28759765","0.83005636","1499.99975585","12","28","18","59","9","518","2"
"6.74399953","-0.08785939","-0.00151252","194925217","738.14392089","11688615","2526.8046875","0.81547397","1499.99975585","12","28","18","59","9","518","2"
"6.74799953","-0.04048568","-0.01283073","194925220","717.54455566","11688625","2531.83789062","0.85911422","1499.99975585","12","28","18","59","9","518","2"
"6.75199953","-0.04128875","-0.0102539","194925223","700.37841796","11688635","2516.73754882","0.87676322","1499.99975585","12","28","18","59","9","518","2"
"6.75599953","-0.05884472","-0.0051136","194925226","652.31323242","11688645","2549.45507812","0.88617587","1499.99975585","12","28","18","59","9","518","2"
"6.75999953","-0.07486925","0.00178337","194925228","631.71386718","11688655","2541.90502929","0.91892522","1499.99975585","12","28","18","59","9","518","2"
"6.76399953","-0.11085829","0.01286697","194925231","593.94836425","11688666","2529.32128906","0.86994946","1499.99975585","12","28","18","59","9","518","2"
"6.76799953","-0.07368692","0.00223159","194925233","573.34899902","11688676","2534.35473632","0.89766722","1499.99975585","12","28","18","59","9","518","2"
"6.77199953","0.02149323","-0.02180862","194925235","563.0493164","11688686","2529.32128906","0.86278533","1499.99975585","12","28","18","59","9","518","2"
"6.77599953","-0.03134782","-0.00974273","194925238","511.55090332","11688696","2569.58911132","0.81399238","1499.99975585","12","28","18","59","9","518","2"
"6.77999953","-0.04261062","0.00417709","194925240","484.085083","11688706","2539.38818359","0.77911049","1499.99975585","12","28","18","59","9","518","2"
"6.78399953","-0.05532692","0.00630569","194925242","466.91894531","11688716","2509.18725585","0.79071927","1499.99975585","12","28","18","59","9","518","2"
"6.78799953","-0.03014715","-0.00052261","194925243","456.61926269","11688726","2531.83813476","0.82932603","1499.99975585","12","28","18","59","9","518","2"
"6.79199953","-0.03523834","0.00164413","194925245","418.85375976","11688737","2544.42163085","0.83489459","1499.99975585","12","28","18","59","9","518","2"
"6.79599953","-0.01572537","-0.00494384","194925247","391.38793945","11688747","2534.35473632","0.78491413","1499.99975585","12","28","18","59","9","518","2"
"6.79999953","-0.05522015","0.00591087","194925248","357.05566406","11688757","2536.87158203","0.83880215","1499.99975585","12","28","18","59","9","518","2"
"6.80399953","-0.0711259","0.01235008","194925250","343.3227539","11688767","2514.22094726","0.85526359","1499.99975585","12","28","18","59","9","518","2"
"6.80799953","-0.07647543","0.01180267","194925251","312.42370605","11688777","2557.00537109","0.7964037","1499.99975585","12","28","18","59","9","518","2"
"6.81199953","-0.09366873","0.01382827","194925252","274.65820312","11688787","2524.28784179","0.8420574","1499.99975585","12","28","18","59","9","518","2"
"6.81599953","-0.07595632","0.00367355","194925253","257.49206542","11688797","2516.73754882","0.8516528","1499.99975585","12","28","18","59","9","518","2"
"6.81999953","-0.06931583","0.00191307","194925254","233.45947265","11688808","2534.35473632","0.86307877","1499.99975585","12","28","18","59","9","518","2"
"6.82399953","-0.09408926","0.01011276","194925255","199.12719726","11688818","2519.25415039","0.82837957","1499.99975585","12","28","18","59","9","518","2"
"6.82799952","-0.11935981","0.01880264","194925256","181.96105957","11688828","2557.00537109","0.79249089","1499.99975585","12","28","18","59","9","518","2"
"6.83199952","-0.17742721","0.02950859","194925256","137.32910156","11688838","2536.87158203","0.82322877","1499.99975585","12","28","18","59","9","518","2"
"6.83599952","-0.15482659","0.01491928","194925257","116.72973632","11688848","2524.28784179","0.78230667","1499.99975585","12","28","18","59","9","518","2"
"6.83999952","-0.14957463","0.00540542","194925257","102.99682617","11688858","2521.77099609","0.79190212","1499.99975585","12","28","18","59","9","518","2"
"6.84399952","-0.18325836","0.0121231","194925258","75.53100585","11688868","2519.25415039","0.83050894","1499.99975585","12","28","18","59","9","518","2"
"6.84799952","-0.15042577","0.00365447","194925258","54.93164062","11688879","2539.38818359","0.79882973","1499.99975585","12","28","18","59","9","518","2"
"6.85199952","-0.17467732","0.00352859","194925258","30.89904785","11688889","2536.87158203","0.81226915","1499.99975585","12","28","18","59","9","518","2"
"6.85599952","-0.15221112","-0.00730514","194925258","-13.73291015","11688899","2506.67065429","0.80374401","1499.99975585","12","28","18","59","9","518","2"
"6.85999952","0.03163911","-0.06299018","194925258","-13.73291015","11688909","2546.93847656","0.83027237","1499.99975585","12","28","18","59","9","518","2"
"6.86399952","0.17178218","-0.09054565","194925258","-58.36486816","11688919","2526.80444335","0.86201316","1499.99975585","12","28","18","59","9","518","2"
"6.86799952","0.19816736","-0.07741737","194925258","-92.69714355","11688929","2524.28759765","0.84122687","1499.99975585","12","28","18","59","9","518","2"
"6.87199952","0.2394177","-0.0591259","194925257","-120.16296386","11688939","2521.77099609","0.878003","1499.99975585","12","28","18","59","9","518","2"
"6.87599952","0.19609396","-0.02441406","194925257","-147.62878417","11688949","2514.22094726","0.85218131","1499.99975585","12","28","18","59","9","518","2"
"6.87999952","0.2327914","-0.0184803","194925256","-154.49523925","11688960","2579.65600585","0.80741506","1499.99975585","12","28","18","59","9","518","2"
"6.88399952","0.24764022","-0.01630783","194925255","-178.52783203","11688970","2526.80444335","0.80676084","1499.99975585","12","28","18","59","9","518","2"
"6.88799952","0.26005887","-0.00533294","194925255","-202.5604248","11688980","2519.25415039","0.80628925","1499.99975585","12","28","18","59","9","518","2"
"6.89199952","0.28573304","-0.00593376","194925254","-230.02624511","11688990","2541.90502929","0.79657465","1499.99975585","12","28","18","59","9","518","2"
"6.89599952","0.28255188","-0.00413513","194925253","-260.92529296","11689000","2529.32128906","0.81221216","1499.99975585","12","28","18","59","9","518","2"
"6.89999952","0.31466168","-0.00107002","194925252","-295.25756835","11689010","2546.93847656","0.78337037","1499.99975585","12","28","18","59","9","518","2"
"6.90399952","0.28927502","0.01174545","194925250","-319.29016113","11689020","2529.32128906","0.84229385","1499.99975585","12","28","18","59","9","518","2"
"6.90799952","0.30494904","0.00847244","194925249","-343.3227539","11689031","2529.32128906","0.8043918","1499.99975585","12","28","18","59","9","518","2"
"6.91199952","0.57513207","-0.07242965","194925248","-363.92211914","11689041","2531.83789062","0.82808083","1499.99975585","12","28","18","59","9","518","2"
"6.91599952","0.42222949","0.00138664","194925246","-394.82116699","11689051","2529.3215332","0.86366754","1499.99975585","12","28","18","59","9","518","2"
"6.91999952","0.29570066","0.04608917","194925244","-439.453125","11689061","2526.8046875","0.83299511","1499.99975585","12","28","18","59","9","518","2"
"6.92399952","0.31886956","0.03876113","194925243","-442.88635253","11689071","2536.87158203","0.84240967","1499.99975585","12","28","18","59","9","518","2"
"6.92799952","0.36889761","0.01393318","194925241","-456.61926269","11689081","2511.70410156","0.8282544","1499.99975585","12","28","18","59","9","518","2"
"6.93199952","0.36689162","0.01584243","194925239","-487.51831054","11689091","2587.20629882","0.82416999","1499.99975585","12","28","18","59","9","518","2"
"6.93599952","0.45327347","-0.00741195","194925237","-514.98413085","11689101","2541.90502929","0.7687422","1499.99975585","12","28","18","59","9","518","2"
"6.93999952","0.44959864","-0.0047264","194925235","-532.15026855","11689112","2519.25463867","0.75056201","1499.99975585","12","28","18","59","9","518","2"
"6.94399952","0.38492012","0.02283477","194925233","-569.91577148","11689122","2521.77099609","0.79983049","1499.99975585","12","28","18","59","9","518","2"
"6.94799952","0.34586608","0.03574562","194925230","-583.64868164","11689132","2536.87182617","0.8339985","1499.99975585","12","28","18","59","9","518","2"
"6.95199952","0.37192356","0.01783752","194925228","-604.24804687","11689142","2562.03881835","0.74835294","1499.99975585","12","28","18","59","9","518","2"
"6.95599952","0.49081927","-0.01683998","194925226","-624.8474121","11689152","2511.70410156","0.76742053","1499.99975585","12","28","18","59","9","518","2"
"6.95999952","0.45268744","-0.00753784","194925223","-672.91259765","11689162","2501.63720703","0.80662208","1499.99975585","12","28","18","59","9","518","2"
"6.96399952","0.40169081","0.02258682","194925220","-683.21228027","11689172","2546.93847656","0.80555391","1499.99975585","12","28","18","59","9","518","2"
"6.96799952","0.3490417","0.03306961","194925217","-703.8116455","11689182","2546.93847656","0.81154018","1499.99975585","12","28","18","59","9","518","2"
"6.97199952","0.35429877","0.0278263","194925215","-724.41101074","11689192","2519.25439453","0.7853046","1499.99975585","12","28","18","59","9","518","2"
"6.97599951","0.35594448","0.01325225","194925212","-762.17651367","11689202","2529.32128906","0.86376529","1499.99975585","12","28","18","59","9","518","2"
"6.97999951","0.4041838","0.00559616","194925209","-772.47619628","11689213","2519.25439453","0.82445031","1499.99975585","12","28","18","59","9","518","2"
"6.98399951","0.31049665","0.02091598","194925205","-813.67492675","11689223","2574.62255859","0.78311431","1499.99975585","12","28","18","59","9","518","2"
"6.98799951","0.33632054","0.01226425","194925202","-827.40783691","11689233","2534.35473632","0.76593899","1499.99975585","12","28","18","59","9","518","2"
"6.99199951","0.33287575","0.01480102","194925199","-854.87365722","11689243","2506.67065429","0.77292436","1499.99975585","12","28","18","59","9","518","2"
"6.99599951","0.33785516","0.00814819","194925195","-872.03979492","11689253","2539.38818359","0.7658236","1499.99975585","12","28","18","59","9","518","2"
"6.99999951","0.33875373","0.00777816","194925192","-885.77270507","11689263","2529.32128906","0.77582907","1499.99975585","12","28","18","59","9","518","2"
"7.00399951","0.28361049","0.01408004","194925188","-930.40466308","11689274","2549.45507812","0.74959343","1499.99975585","12","28","18","59","9","518","2"
"7.00799951","0.38987797","-0.0178833","194925184","-933.83789062","11689284","2534.35473632","0.79886001","1499.99975585","12","28","18","59","9","518","2"
"7.01199951","0.33048936","0.00428771","194925180","-957.87048339","11689294","2526.80444335","0.79175931","1499.99975585","12","28","18","59","9","518","2"
"7.01599951","0.3162626","0.00408744","194925177","-999.06921386","11689304","2529.32128906","0.78565764","1499.99975585","12","28","18","59","9","518","2"
"7.01999951","0.38308975","-0.01396179","194925173","-1026.53503417","11689314","2521.77099609","0.85304468","1499.99975585","12","28","18","59","9","518","2"
"7.02399951","0.39915013","-0.01374816","194925168","-1026.53503417","11689324","2534.35473632","0.83990377","1499.99975585","12","28","18","59","9","518","2"
"7.02799951","0.34761849","0.00081634","194925164","-1057.43408203","11689334","2549.45507812","0.8509159","1499.99975585","12","28","18","59","9","518","2"
"7.03199951","0.30037099","0.01428222","194925160","-1105.49926757","11689344","2511.70410156","0.81662678","1499.99975585","12","28","18","59","9","518","2"
"7.03599951","0.37567767","-0.00396347","194925156","-1098.6328125","11689355","2577.13940429","0.78636437","1499.99975585","12","28","18","59","9","518","2"
"7.03999951","0.39950385","-0.00732994","194925151","-1119.23217773","11689365","2554.48876953","0.77725028","1499.99975585","12","28","18","59","9","518","2"
"7.04399951","0.31666204","0.01473999","194925147","-1122.66540527","11689375","2506.67065429","0.74698793","1499.99975585","12","28","18","59","9","518","2"
"7.04799951","0.25736296","0.02625846","194925142","-1181.03027343","11689385","2526.80444335","0.78014737","1499.99975585","12","28","18","59","9","518","2"
"7.05199951","0.26562151","0.01921653","194925137","-1208.49609375","11689395","2516.73754882","0.81230777","1499.99975585","12","28","18","59","9","518","2"
"7.05599951","0.28229498","0.00916671","194925132","-1222.2290039","11689405","2562.0390625","0.79714578","1499.99975585","12","28","18","59","9","518","2"
"7.05999951","0.32711496","-0.0061798","194925127","-1246.26159667","11689415","2526.80444335","0.84439903","1499.99975585","12","28","18","59","9","518","2"
"7.06399951","0.30381199","0.00110054","194925122","-1246.26159667","11689425","2514.22070312","0.8400374","1499.99975585","12","28","18","59","9","518","2"
"7.06799951","0.30477496","-0.00560188","194925117","-1263.42773437","11689436","2536.87158203","0.86816537","1499.99975585","12","28","18","59","9","518","2"
"7.07199951","0.30204012","-0.00384521","194925112","-1284.0270996","11689446","2536.87158203","0.8983069","1499.99975585","12","28","18","59","9","518","2"
"7.07599951","0.32627707","-0.01375007","194925107","-1314.92614746","11689456","2526.8046875","0.8680467","1499.99975585","12","28","18","59","9","518","2"
"7.07999951","0.31530979","-0.01011657","194925102","-1325.22583007","11689466","2541.90502929","0.89617484","1499.99975585","12","28","18","59","9","518","2"
"7.08399951","0.3593477","-0.02129745","194925096","-1369.85778808","11689476","2514.22094726","0.84578067","1499.99975585","12","28","18","59","9","518","2"
"7.08799951","0.37394261","-0.0165863","194925091","-1393.89038085","11689486","2582.17285156","0.80746692","1499.99975585","12","28","18","59","9","518","2"
"7.09199951","0.46486899","-0.03256034","194925085","-1404.19006347","11689496","2541.90502929","0.77315419","1499.99975585","12","28","18","59","9","518","2"
"7.09599951","0.40432319","-0.00417709","194925079","-1431.65588378","11689507","2509.18725585","0.7831875","1499.99975585","12","28","18","59","9","518","2"
"7.09999951","0.41250371","-0.0009613","194925074","-1459.1217041","11689517","2534.35473632","0.78813594","1499.99975585","12","28","18","59","9","518","2"
"7.10399951","0.39857363","0.00780868","194925068","-1469.42138671","11689527","2514.22094726","0.82229125","1499.99975585","12","28","18","59","9","518","2"
"7.10799951","0.4288263","0.0075531","194925062","-1483.15429687","11689537","2569.58886718","0.78902393","1499.99975585","12","28","18","59","9","518","2"
"7.11199951","0.32284149","0.04685592","194925056","-1500.32043457","11689547","2526.80444335","0.82418602","1499.99975585","12","28","18","59","9","518","2"
"7.11599951","0.32912874","0.02462959","194925050","-1527.78625488","11689557","2529.32128906","0.78387171","1499.99975585","12","28","18","59","9","518","2"
"7.1199995","0.3855991","0.00839614","194925044","-1517.48657226","11689567","2509.18725585","0.82306057","1499.99975585","12","28","18","59","9","518","2"
"7.1239995","0.34447103","0.00753402","194925037","-1582.7178955","11689577","2534.35473632","0.85623508","1499.99975585","12","28","18","59","9","518","2"
"7.1279995","0.38351103","-0.00379943","194925031","-1586.15112304","11689588","2524.28759765","0.80883526","1499.99975585","12","28","18","59","9","518","2"
"7.1319995","0.31053638","0.00790786","194925025","-1623.91662597","11689598","2531.83789062","0.82188874","1499.99975585","12","28","18","59","9","518","2"
"7.1359995","0.34362211","-0.00897216","194925018","-1637.64953613","11689608","2514.22094726","0.80267637","1499.99975585","12","28","18","59","9","518","2"
"7.1399995","0.27942177","0.01890182","194925011","-1647.94921875","11689618","2564.55566406","0.82378333","1499.99975585","12","28","18","59","9","518","2"
"7.1439995","0.34394285","9.727e-05","194925005","-1671.98181152","11689628","2549.45532226","0.7723568","1499.99975585","12","28","18","59","9","518","2"
"7.1479995","0.37367761","-0.00439453","194924998","-1658.24890136","11689638","2524.28784179","0.74311619","1499.99975585","12","28","18","59","9","518","2"
"7.1519995","0.28219816","0.01699066","194924991","-1744.07958984","11689648","2529.32128906","0.77725863","1499.99975585","12","28","18","59","9","518","2"
"7.1559995","0.29370221","0.00991058","194924984","-1757.8125","11689659","2519.25463867","0.82051289","1499.99975585","12","28","18","59","9","518","2"
"7.1599995","0.16702537","0.04223823","194924977","-1740.6463623","11689669","2579.65600585","0.76504254","1499.99975585","12","28","18","59","9","518","2"
"7.1639995","0.23796355","0.01157569","194924970","-1747.51281738","11689679","2529.32128906","0.78212279","1499.99975585","12","28","18","59","9","518","2"
"7.1679995","0.29631307","-0.00869178","194924963","-1757.8125","11689689","2501.63720703","0.817272","1499.99975585","12","28","18","59","9","518","2"
"7.1719995","0.2471832","-0.00697326","194924956","-1802.444458","11689699","2511.70410156","0.84441924","1499.99975585","12","28","18","59","9","518","2"
"7.1759995","0.58444017","-0.09150314","194924949","-1764.67895507","11689709","2534.35473632","0.86446803","1499.99975585","12","28","18","59","9","518","2"
"7.1799995","0.41072651","-0.0440216","194924942","-1877.97546386","11689719","2529.32128906","0.8224039","1499.99975585","12","28","18","59","9","518","2"
"7.1839995","0.39636185","-0.0069313","194924934","-1847.07641601","11689729","2526.8046875","0.90872895","1499.99975585","12","28","18","59","9","518","2"
"7.1879995","0.33852997","0.00976562","194924927","-1864.24255371","11689740","2531.83813476","0.8503983","1499.99975585","12","28","18","59","9","518","2"
"7.1919995","0.39804136","-0.00056838","194924919","-1871.10900878","11689750","2562.03881835","0.81944036","1499.99975585","12","28","18","59","9","518","2"
"7.1959995","0.640495","-0.075634","194924912","-1864.24255371","11689760","2559.52221679","0.79429006","1499.99975585","12","28","18","59","9","518","2"
"7.1999995","1.15458321","-0.22852134","194924904","-1919.17419433","11689770","2519.25415039","0.814897","1499.99975585","12","28","18","59","9","518","2"
"7.2039995","1.01282119","-0.12050819","194924896","-2001.57165527","11689780","2574.62255859","0.81620591","1499.99975585","12","28","18","59","9","518","2"
"7.2079995","0.22739624","0.1671791","194924888","-2025.60424804","11689791","2546.93847656","0.82286417","1499.99975585","12","28","18","59","9","518","2"
"7.2119995","0.2164081","0.15694808","194924880","-1987.83874511","11689801","2589.72290039","0.83001565","1499.99975585","12","28","18","59","9","518","2"
"7.2159995","0.09376503","0.1450386","194924872","-2032.47070312","11689811","2579.65600585","0.88928693","1499.99975585","12","28","18","59","9","518","2"
"7.2199995","0.15919494","0.08839797","194924864","-2018.73779296","11689822","2589.72290039","0.88286918","1499.99975585","12","28","18","59","9","518","2"
"7.2239995","0.41981106","-0.03375244","194924856","-2104.56835937","11689832","2635.02416992","0.86722123","1499.99975585","12","28","18","59","9","518","2"
"7.2279995","0.36273333","-0.01408576","194924847","-2138.90063476","11689842","2607.34033203","0.94681078","1499.99975585","12","28","18","59","9","518","2"
"7.2319995","0.49729126","-0.04107666","194924839","-2132.03417968","11689853","2622.44067382","0.92317479","1499.99975585","12","28","18","59","9","518","2"
"7.2359995","0.56727272","-0.05979347","194924830","-2173.23291015","11689864","2662.70849609","0.94595962","1499.99975585","12","28","18","59","9","518","2"
"7.2399995","0.36955872","0.0205307","194924821","-2217.86499023","11689874","2680.32543945","0.91507673","1499.99975585","12","28","18","59","9","518","2"
"7.2439995","0.60991203","-0.05154037","194924812","-2269.36328125","11689885","2680.32543945","0.87832027","1499.99975585","12","28","18","59","9","518","2"
"7.2479995","0.49146059","0.0022068","194924803","-2276.22973632","11689896","2710.52636718","0.87935715","1499.99975585","12","28","18","59","9","518","2"
"7.2519995","0.46988487","0.01360321","194924794","-2293.39599609","11689907","2697.94262695","0.91544514","1499.99975585","12","28","18","59","9","518","2"
"7.2559995","0.35005104","0.04143905","194924785","-2320.8618164","11689918","2745.76074218","0.90214228","1499.99975585","12","28","18","59","9","518","2"
"7.2599995","0.52148532","-0.02856445","194924775","-2389.52636718","11689929","2786.02856445","0.95344871","1499.99975585","12","28","18","59","9","518","2"
"7.26399949","0.61779451","-0.04060363","194924766","-2444.45800781","11689940","2773.44506835","0.94730406","1499.99975585","12","28","18","59","9","518","2"
"7.26799949","0.68111723","-0.0399475","194924756","-2451.32446289","11689951","2798.61230468","0.92401868","1499.99975585","12","28","18","59","9","518","2"
"7.27199949","0.69031113","-0.02656173","194924746","-2461.62402343","11689962","2831.32983398","0.95377743","1499.99975585","12","28","18","59","9","518","2"
"7.27599949","0.41028845","0.0581932","194924736","-2526.85546875","11689973","2846.43041992","0.99598371","1499.99975585","12","28","18","59","9","518","2"
"7.27999949","0.47170272","0.03260803","194924726","-2550.88793945","11689985","2843.91357421","0.96564549","1499.99975585","12","28","18","59","9","518","2"
"7.28399949","0.40736678","0.04679107","194924715","-2588.65356445","11689996","2904.31518554","1.00618934","1499.99975585","12","28","18","59","9","518","2"
"7.28799949","0.3530882","0.05128479","194924705","-2633.28540039","11690008","2921.9321289","0.99819374","1499.99975585","12","28","18","59","9","518","2"
"7.29199949","0.55264163","-0.01940345","194924694","-2653.88476562","11690020","2937.03271484","0.97817283","1499.99975585","12","28","18","59","9","518","2"
"7.29599949","0.51851403","-0.0128479","194924684","-2715.68286132","11690032","3015.05151367","0.95032674","1499.99975585","12","28","18","59","9","518","2"
"7.29999949","0.59265983","-0.03435134","194924673","-2774.04785156","11690044","3015.05175781","0.97512847","1499.99975585","12","28","18","59","9","518","2"
"7.30399949","0.66687381","-0.0349369","194924661","-2804.94677734","11690056","3015.05151367","1.00221395","1499.99975585","12","28","18","59","9","518","2"
"7.30799949","0.52507346","0.01976776","194924650","-2846.14550781","11690068","3037.70239257","0.9921922","1499.99975585","12","28","18","59","9","518","2"
"7.31199949","0.55661821","0.01216888","194924639","-2887.34423828","11690080","3148.4387207","0.99617242","1499.99975585","12","28","18","59","9","518","2"
"7.31599949","0.51808655","0.02658081","194924627","-2931.97631835","11690093","3105.65429687","1.02791607","1499.99975585","12","28","18","59","9","518","2"
"7.31999949","0.62047344","0.00408935","194924615","-2949.14233398","11690105","3113.2043457","1.10611677","1499.99975585","12","28","18","59","9","518","2"
"7.32399949","0.55322116","0.02178573","194924603","-3017.80688476","11690118","3161.02270507","1.06312847","1499.99975585","12","28","18","59","9","518","2"
"7.32799949","0.53923702","0.01444339","194924591","-3055.57250976","11690131","3254.1418457","1.05535972","1499.99975585","12","28","18","59","9","518","2"
"7.33199949","0.52428483","0.01076316","194924579","-3131.10351562","11690143","3231.49096679","1.08710741","1499.99975585","12","28","18","59","9","518","2"
"7.33599949","0.57951998","0.00286006","194924566","-3120.80371093","11690156","3279.30908203","1.02162969","1499.99975585","12","28","18","59","9","518","2"
"7.33999949","0.59032309","0.00036239","194924553","-3189.46826171","11690170","3236.5246582","0.98583763","1499.99975585","12","28","18","59","9","518","2"
"7.34399949","0.52364766","0.00381278","194924540","-3261.5661621","11690183","3309.50976562","0.97667855","1499.99975585","12","28","18","59","9","518","2"
"7.34799949","0.47265669","0.01198768","194924527","-3316.49780273","11690196","3412.69628906","0.99299401","1499.99975585","12","28","18","59","9","518","2"
"7.35199949","0.62166911","-0.0219841","194924514","-3326.79736328","11690210","3382.49536132","1.02552223","1499.99975585","12","28","18","59","9","518","2"
"7.35599949","0.50996696","0.0144329","194924500","-3392.02880859","11690223","3412.69628906","1.07894361","1499.99975585","12","28","18","59","9","518","2"
"7.35999949","0.57194161","-0.00183677","194924487","-3409.19482421","11690237","3425.28002929","1.07127785","1499.99975585","12","28","18","59","9","518","2"
"7.36399949","0.58283525","-0.01667976","194924473","-3519.05810546","11690251","3425.28002929","1.0493015","1499.99975585","12","28","18","59","9","518","2"
"7.36799949","0.54084682","0.00734519","194924459","-3515.625","11690265","3515.88256835","1.06472253","1499.99975585","12","28","18","59","9","518","2"
"7.37199949","0.56445103","-0.00174903","194924445","-3598.02246093","11690279","3614.03515625","1.0110979","1499.99975585","12","28","18","59","9","518","2"
"7.37599949","0.52819061","0.02121734","194924430","-3577.4230957","11690293","3566.21728515","1.03254938","1499.99975585","12","28","18","59","9","518","2"
"7.37999949","0.41456824","0.03847026","194924416","-3697.5859375","11690307","3626.61889648","1.04155862","1499.99975585","12","28","18","59","9","518","2"
"7.38399949","0.43310064","0.03073024","194924401","-3687.28637695","11690322","3591.38452148","1.03298127","1499.99975585","12","28","18","59","9","518","2"
"7.38799949","0.47845345","0.0082035","194924386","-3687.28637695","11690336","3664.37011718","1.04314112","1499.99975585","12","28","18","59","9","518","2"
"7.39199949","0.67947578","-0.07141876","194924371","-3817.74902343","11690351","3659.33642578","1.02116775","1499.99975585","12","28","18","59","9","518","2"
"7.39599949","0.67953801","-0.0583992","194924356","-3821.1821289","11690366","3679.47045898","1.0082947","1499.99975585","12","28","18","59","9","518","2"
"7.39999949","0.75418502","-0.04652976","194924340","-3834.91503906","11690381","3767.55615234","1.00176525","1499.99975585","12","28","18","59","9","518","2"
"7.40399949","0.43738833","0.03801727","194924325","-3958.51123046","11690396","3807.8239746","1.00126445","1499.99975585","12","28","18","59","9","518","2"
"7.40799949","0.47032186","0.03588867","194924309","-3972.24414062","11690411","3878.2927246","1.01412546","1499.99975585","12","28","18","59","9","518","2"
"7.41199948","0.56880718","-0.00544166","194924293","-4013.44287109","11690427","3916.04370117","1.00638389","1499.99975585","12","28","18","59","9","518","2"
"7.41599948","0.35240572","0.05333137","194924277","-4047.77514648","11690442","3905.97680664","1.04061591","1499.99975585","12","28","18","59","9","518","2"
"7.41999948","0.46824482","0.01498413","194924261","-4054.64160156","11690458","3900.94360351","1.03433191","1499.99975585","12","28","18","59","9","518","2"
"7.42399948","0.45295134","0.01026344","194924244","-4054.64160156","11690473","3931.1442871","1.03480517","1499.99975585","12","28","18","59","9","518","2"
"7.42799948","0.62392365","-0.04743385","194924228","-4099.2734375","11690489","3971.41210937","1.04390811","1499.99975585","12","28","18","59","9","518","2"
"7.43199948","0.6345787","-0.06436634","194924211","-4198.83691406","11690505","3976.4453125","1.07448291","1499.99975585","12","28","18","59","9","518","2"
"7.43599948","0.64002102","-0.04021072","194924194","-4212.56982421","11690521","3903.45996093","1.08172857","1499.99975585","12","28","18","59","9","518","2"
"7.43999948","0.4516988","0.02654266","194924177","-4253.76855468","11690537","4029.29711914","1.02844238","1499.99975585","12","28","18","59","9","518","2"
"7.44399948","0.50288951","0.01675987","194924160","-4243.46923828","11690554","4059.49804687","1.00503003","1499.99975585","12","28","18","59","9","518","2"
"7.44799948","0.31151553","0.05355063","194924143","-4291.53417968","11690570","4092.21508789","0.98734617","1499.99975585","12","28","18","59","9","518","2"
"7.45199948","0.45059356","0.01049154","194924126","-4315.56689453","11690587","4092.21557617","1.02934217","1499.99975585","12","28","18","59","9","518","2"
"7.45599948","0.35959497","0.02996113","194924108","-4339.59960937","11690603","4140.0336914","1.06641292","1499.99975585","12","28","18","59","9","518","2"
"7.45999948","0.53616553","-0.02680599","194924091","-4384.23144531","11690620","4167.71728515","1.06974995","1499.99975585","12","28","18","59","9","518","2"
"7.46399948","0.56374478","-0.0480116","194924073","-4397.96435546","11690637","4192.88476562","1.11045765","1499.99975585","12","28","18","59","9","518","2"
"7.46799948","0.60801708","-0.0497331","194924056","-4446.02929687","11690654","4225.60253906","1.07495594","1499.99975585","12","28","18","59","9","518","2"
"7.47199948","0.54209369","-0.02271008","194924038","-4446.02929687","11690671","4250.77001953","1.04824841","1499.99975585","12","28","18","59","9","518","2"
"7.47599948","0.50580435","-0.00592464","194924020","-4480.3618164","11690688","4303.62158203","0.99204719","1499.99975585","12","28","18","59","9","518","2"
